animal_id,date,prcp,mtemp,mintemp,maxtemp
2174,2012-04-01,0.02423553461427539,8.862669032519761,8.539403742372599,8.894070507976721
2176,2012-04-01,8.491763520415295,6.621832932687198,6.827437008386255,7.12014408342867
1749,2012-04-02,3.217482178318915,9.580106841044199,8.200173444817608,9.380742777045782
2160,2012-04-02,1.853465865524872,9.956111043939984,8.668021996661992,9.496434043167426
2161,2012-04-02,0,10.729473830777863,8.846628667593052,9.70581403248741
2164,2012-04-02,1.9559263609861977,-0.6172226231111608,-3.698321049683159,-1.2629887271261282
2167,2012-04-02,5.046573708597559,4.214208289337364,2.3661351250278813,3.569372997948335
2174,2012-04-02,5.122643454674526,5.581337011570099,3.3808781276478044,4.719854828173084
2176,2012-04-02,1.955943472430147,-0.6173154345071339,-3.6984838842766976,-1.2630827885810163
1749,2012-04-03,3.8779701290128017,5.123808864763362,3.8050803693263333,4.568101189150752
2160,2012-04-03,8.304448220676292,5.211846422421104,3.4190922431801027,4.41545823521335
2161,2012-04-03,1.632082567682306,6.544113762080258,4.152566882787539,5.72593571782005
2164,2012-04-03,0,4.756366725305725,4.024073712147526,4.8332309080116715
2167,2012-04-03,0,3.8360546711818984,3.739979468707645,4.658116434267242
2174,2012-04-03,0,4.137116655166324,3.796543849108957,4.717914470107075
2176,2012-04-03,0,4.756396343793085,4.0241349983901955,4.833289035989651
1749,2012-04-04,0,5.8500114136976435,4.278519856576338,6.033157576497729
2160,2012-04-04,1.794477107945614,5.850046834471016,3.8781429313320928,5.951737173095296
2161,2012-04-04,3.266227908177312,6.4297027435509335,5.074465977328998,6.1544389327041245
2164,2012-04-04,0.9383056944934874,6.944774864049634,5.986750629676806,6.121372558086534
2167,2012-04-04,0.9169412927803428,6.954122469997117,5.999813505897464,6.1294852205440975
2174,2012-04-04,2.595091228866574,6.790788244641078,6.021250639767686,6.352603722916967
2176,2012-04-04,0.9382776581486262,6.944789176437041,5.986786734884049,6.12140867760462
1749,2012-04-05,8.58934895588635,8.673727534744614,8.481068126506045,8.809529092080822
2160,2012-04-05,0,8.757480095629148,6.688748926673156,8.50256952821286
2161,2012-04-05,0,9.233093721050352,6.106352290085852,8.937138344942753
2164,2012-04-05,5.77088602568104,6.575492812514881,6.268887338385412,7.165734593020034
2167,2012-04-05,5.71444298827918,7.05332742583272,6.693625510056222,7.189233357178921
2174,2012-04-05,6.11371980547552,4.381018462884583,4.411229172830076,6.909490955884735
2176,2012-04-05,5.770691571710563,6.575396498542659,6.268794567654481,7.165699402034818
1749,2012-04-06,16.877717837444283,8.4000764454575,7.131526812263985,8.460556584297706
2160,2012-04-06,19.91640779994392,8.412230130078683,5.950563841628025,8.54754065674399
2161,2012-04-06,19.89015591964646,8.695116910338982,6.479211442155474,8.830596140368698
2164,2012-04-06,3.332284396705006,7.7389339044135,5.823148569656894,7.8171904238462275
2167,2012-04-06,2.720855082372066,7.855376216158049,6.135868996699287,8.347182352536834
2174,2012-04-06,4.134449362641106,7.159691013522718,4.41393093583963,5.3934144431026425
2176,2012-04-06,3.3322030171716452,7.738962538985277,5.823215675459437,7.817316865254099
1749,2012-04-07,0.6571113447189194,9.40014833387022,8.984093157286566,9.291871562962228
2160,2012-04-07,0.3936033354495203,9.03871326017952,8.207396381828744,8.879212097780623
2161,2012-04-07,0.06431039423879535,9.660548983522347,8.594400504044415,9.394505452799649
2164,2012-04-07,5.650180293529628,6.4073943276191585,4.776013906178662,6.1328101752311
2167,2012-04-07,5.162227225524198,6.835992337180755,5.076550856063648,6.1480654724059605
2174,2012-04-07,5.417910439570905,4.499661492808457,3.357850394646789,5.923877517049107
2176,2012-04-07,5.650117245865605,6.407480324768471,4.776087417245321,6.132843126900752
1749,2012-04-08,6.005436851847603,8.55129144613744,7.452685928598896,8.668107283358722
2160,2012-04-08,8.40008316531777,8.57079770166024,7.54690149448993,8.712829300199928
2161,2012-04-08,11.25820073802134,8.439080846905767,7.0459042863600985,7.871457159487591
2164,2012-04-08,5.0964373598393635,3.8966008208169,2.7655200754653038,3.4651307836526826
2167,2012-04-08,4.638971913901947,3.766084923852304,2.594304630350166,3.3706680387052756
2174,2012-04-08,5.801865348235993,4.119343009558349,3.2728390855320413,3.7459878907748703
2176,2012-04-08,5.096471828426157,3.896600365313077,2.7655225862645807,3.4651295290649387
1749,2012-04-09,0.02448208042983523,6.142397465299723,6.48950528328686,6.729566171333204
2160,2012-04-09,0.03196509374697168,6.1587444776324105,6.5026137133442035,6.738803443471227
2161,2012-04-09,5.591973096041326,7.6581498687289695,6.00101662710739,7.109156357434642
2164,2012-04-09,2.04526804085498,4.974520985425215,3.904980985781208,4.745766090084544
2167,2012-04-09,2.2014373462756405,4.826951159714497,3.6344270494169564,4.578008244452178
2174,2012-04-09,2.1411400748171445,4.909803992934371,3.7256998669819836,4.630476132697709
2176,2012-04-09,2.0455709844820875,4.974404199819844,3.9046969716275726,4.745555562458549
1749,2012-04-10,2.1722399910143895,6.594619104475385,5.481433632370113,6.468954711699894
2160,2012-04-10,1.3509474777090351,6.969511907533445,5.187484951104409,7.001050640285541
2161,2012-04-10,4.594136161323847,7.43770993562498,5.858841172271241,7.178230248992406
2164,2012-04-10,1.458032325399381,6.932469364983945,5.275318982869862,6.935036517733693
2167,2012-04-10,1.274482396016122,6.839203820554246,5.148562055272066,6.906543403188493
2174,2012-04-10,1.358377524202344,6.963699909204934,5.17797441532548,6.993133558577313
2176,2012-04-10,1.4580331607793138,6.932463786565336,5.2752993560103505,6.935030092065006
1749,2012-04-11,5.018317148167652,4.18013301076104,1.8903074183220383,2.5165586912543745
2160,2012-04-11,5.13210154288957,4.16953513084286,1.8864320767281697,2.508157225124762
2161,2012-04-11,0.4636334894322973,8.909432321279667,6.645844962897797,8.568417323304288
2164,2012-04-11,4.605731814824961,4.234389648820809,1.9301424334234412,2.5715968206212665
2167,2012-04-11,5.5443409736088025,4.196570438683921,1.9671925946845477,2.545739596565056
2174,2012-04-11,6.078343014312286,3.360497297990264,1.5002639529033672,2.202450962653586
2176,2012-04-11,4.606336534729948,4.234379604406342,1.9301804648982284,2.5716264166141514
1749,2012-04-12,1.2932404616497102,2.702599545646592,0.49314599860082353,2.1077132347523957
2160,2012-04-12,1.302717072694198,2.7601691672002175,0.4996118227895181,2.1364316794850993
2161,2012-04-12,0.01392922596305347,6.763603295225039,6.835573143011061,7.108234497686681
2164,2012-04-12,1.3339992430322256,2.6239149118643468,0.5695939807996524,2.106912721828053
2167,2012-04-12,1.2589452478762984,2.7432351137897513,0.5360007968922105,2.148646997903029
2174,2012-04-12,0.9378291372488364,1.591405382831283,-0.0758298490509901,1.2561210281096464
2176,2012-04-12,1.33408551473097,2.6240079245042125,0.5696873334091492,2.1069965944572004
1749,2012-04-13,0,2.587565421445788,-0.907526198443179,1.6370227014389798
2160,2012-04-13,0,2.647333935775407,-0.8791767936827455,1.6807306974296807
2161,2012-04-13,0,2.2957256646811857,-1.0221780565565268,1.4310640682481335
2164,2012-04-13,0,2.3980025860606133,-1.0023831654858668,1.496711250473652
2167,2012-04-13,0,2.6448810696271607,-0.7914627318237422,1.7052366724119565
2174,2012-04-13,0,0.9890058584578014,-1.5714703304929003,0.4423972858394336
2176,2012-04-13,0,2.3980834986643345,-1.002335239858894,1.496773569786285
1749,2012-04-14,0,5.471231217524462,3.8294805429367216,4.83136217088736
2160,2012-04-14,0,5.44794098365179,3.7926037050096397,4.811045572897228
2161,2012-04-14,0,4.706253713679246,2.6776960860400436,4.221199774477213
2164,2012-04-14,0,4.874398422856416,2.926521905284858,4.352755664773952
2167,2012-04-14,0,5.503020010154103,3.9326948715614094,4.882398687478371
2174,2012-04-14,0.10300347850349104,3.9354294018847327,1.2581248936459133,3.7510768825965215
2176,2012-04-14,0,4.928286565123074,2.994310466208617,4.382282157477107
1749,2012-04-15,0,4.320743250782641,3.370403229477347,4.082309886060443
2160,2012-04-15,0.00914157876442361,4.965069749949862,3.4589341246560252,4.522603214142578
2161,2012-04-15,0.02717832463859785,4.697412176694286,3.3400212152621975,4.2093272807008475
2164,2012-04-15,0.01969128275101545,4.805659183122202,3.3983752707956114,4.337068714774716
2167,2012-04-15,0.00364765602716617,4.985962760740733,3.5347938856065753,4.544106960974091
2174,2012-04-15,0,3.704506281911165,2.7388284271166867,3.5120395197737366
2176,2012-04-15,0.01695385520016086,4.780046334741826,3.3414384722764794,4.293888186015977
1749,2012-04-16,0.5614048703237405,3.26784497164266,2.8252624341340606,3.7164994172356955
2160,2012-04-16,1.227487162352842,5.7806120178431115,4.2021099489008975,5.28300263371176
2161,2012-04-16,1.7718519838242734,5.67885379496721,4.25571963265071,5.283836185631969
2164,2012-04-16,1.63659813142989,5.703712210821209,4.241730408048795,5.282742262020008
2167,2012-04-16,0.9356276183663524,5.7431307723906,4.2255863867526955,5.3000187358509265
2174,2012-04-16,0.6169971855619397,3.8928216788044097,3.1870824321508735,4.153188894192738
2176,2012-04-16,1.5362985884524183,5.717684071600559,4.228206937256687,5.278771685131062
1749,2012-04-17,0,1.7325554055029784,0.11399399251445175,1.6101930080795341
2160,2012-04-17,0,2.780652358398413,0.06143194280042508,2.8880333775318263
2161,2012-04-17,0,2.522291572384688,0.17153271063409647,2.685672344189584
2164,2012-04-17,0,2.565546413267782,0.05867991191877309,2.703490039044425
2167,2012-04-17,0,2.774840449915132,0.13606909701513814,2.897769781671741
2174,2012-04-17,0,1.8695899184459677,0.13690408428061573,1.9440122376395834
2176,2012-04-17,0,2.5942606273790147,0.086889163655826,2.7325225694784763
1749,2012-04-18,0,1.940459382511392,1.9766710000057515,2.234910545351795
2160,2012-04-18,0,2.9164852099791574,1.8818416765093389,2.974980936756765
2161,2012-04-18,0,2.7126273016089613,1.936358928401603,2.816179941837561
2164,2012-04-18,0,2.7582006238556573,1.8788612115695287,2.8401719396889007
2167,2012-04-18,0,2.9298973682460314,1.9488886730011927,3.003055844151504
2174,2012-04-18,0,2.2311148980099347,1.9715025773058414,2.4443871538390454
2176,2012-04-18,0,2.7581354585020676,1.8788382733330309,2.84011098007727
1749,2012-04-19,0,2.441034378747702,0.9834983028275701,2.307927114928134
2160,2012-04-19,0,4.3443866752149916,0.8409859726113496,3.486351168040585
2161,2012-04-19,0,4.188730223703828,0.963681130002783,3.1568270732626615
2164,2012-04-19,0,4.226532930207497,0.8753443576040922,3.2478184680786057
2167,2012-04-19,0,4.326327953467398,0.9087245444490009,3.5125644618424303
2174,2012-04-19,0,2.9654417478054143,0.956883684147499,2.6237127838880383
2176,2012-04-19,0,4.2264351702579575,0.8751426549055736,3.247660502303006
1749,2012-04-20,0,1.3319747057662994,0.184181441360181,1.9591675213992517
2160,2012-04-20,0,3.2196029252854714,0.9386719707657676,3.82175987456219
2161,2012-04-20,0,2.9629419324116952,1.236172752554694,3.5526839818213602
2164,2012-04-20,0,3.01822555429942,1.056453439344068,3.611470776408339
2167,2012-04-20,0,3.198569947319413,1.0319890892686203,3.831979681160078
2174,2012-04-20,0,1.7318590420544524,0.3866212090148906,2.437461885168659
2176,2012-04-20,0,3.0183357357205978,1.056464477002237,3.611585508941346
1749,2012-04-21,0.0438958270717112,1.916465419759902,0.9527134819148841,2.0160900919431697
2160,2012-04-21,0.46587545566157385,4.827121636554352,1.8310052916567088,4.501635861663374
2161,2012-04-21,0.7895766556237767,4.714785427737013,2.0870413686887446,4.41495988619198
2164,2012-04-21,0.6229516056022193,4.723833228942283,1.9395525392088189,4.408578660307683
2167,2012-04-21,0.3229412657702278,4.735359462581641,1.8344233704712565,4.424662913828342
2174,2012-04-21,0.19899850623226467,2.6669234758700213,1.2935349807737566,2.7059685737422114
2176,2012-04-21,0.6227954611768922,4.723822560273845,1.9393994978536853,4.408552311645451
1749,2012-04-22,0,3.06068225179871,1.648006448024887,2.3592522866813397
2160,2012-04-22,0.1814398757702506,5.5358896491192695,1.8760111309563854,2.8061331376247836
2161,2012-04-22,0.29557950821347606,5.332272318073706,1.9624716737050107,2.750667567919834
2164,2012-04-22,0.22974437710439263,5.382424662743006,1.8728478248710871,2.7199211460608126
2167,2012-04-22,0.13122765398552105,5.502583110034607,1.8957409425665332,2.834336820571366
2174,2012-04-22,0,3.675883503540547,1.5210990232026802,2.2665019604597205
2176,2012-04-22,0.22976183416830973,5.382374759108757,1.8728491020555111,2.7198946855554595
1749,2012-04-23,0.09706100294479932,2.732894976057821,2.8191864607973685,3.5330620397588746
2160,2012-04-23,0.5950421883229544,4.518448232636615,3.8017353614509375,5.197182909783635
2161,2012-04-23,0.357842043694331,4.3829410096315655,3.723202414761545,5.09298648161689
2164,2012-04-23,0.6066990095335199,4.304984219048777,3.7268555066025897,4.996961408501136
2167,2012-04-23,0.5177990923977509,4.485430940449419,3.8453931529199963,5.194886445024622
2174,2012-04-23,1.7629045586928743e-8,3.0885075997045988,3.024908311047568,3.913552155143634
2176,2012-04-23,0.6066246721756986,4.304884902251445,3.7267642642029273,4.996866813927227
1749,2012-04-24,1.0271343644918476,2.8473553294922453,-0.6824583777270732,1.7110323984759361
2160,2012-04-24,0.2382879272933496,4.266021145587899,-0.20189463850380207,1.75610272071998
2161,2012-04-24,0.28236659082748,4.176847581569348,-0.2048003455248022,1.694435912431345
2164,2012-04-24,0.1867598854442979,4.015691635434109,-0.15722571648620942,1.6787561220691032
2167,2012-04-24,0.2833334674152877,4.277928867645755,-0.10057413146245153,1.7853827432893468
2174,2012-04-24,0.6599675180006124,3.0696197425284026,-0.5015376170015315,1.4355064438126988
2176,2012-04-24,0.18679320230077429,4.015823508222468,-0.15728379082764832,1.678778732690887
1749,2012-04-25,0,4.032688436166609,2.946422643372216,3.637266690525223
2160,2012-04-25,0,3.549892285741066,1.228948842203124,2.2905822028025113
2161,2012-04-25,0,3.3905859451979836,1.1470535986237564,2.1645238279052137
2164,2012-04-25,0,3.178794513936907,0.8841130582989649,1.9981264761514126
2167,2012-04-25,0,3.591180525716709,1.3294638065004847,2.384577746236687
2174,2012-04-25,0,3.5997065395981167,2.1508633440217864,2.9286659856203983
2176,2012-04-25,0,3.178697582825066,0.8841654934439589,1.998151724554134
1749,2012-04-26,0.02732633678173974,4.828944645741103,3.3621078901858823,4.385973440192345
2160,2012-04-26,0.02844466301159038,4.842133943275769,1.712862749640351,4.7199846347605785
2161,2012-04-26,0.00102286415987649,4.615489104335154,1.5973949607288205,4.483657070564618
2164,2012-04-26,0.02459208285163692,4.668801350725914,1.445046175883931,4.373939361963437
2167,2012-04-26,0.02776067484939772,4.887695389488158,1.9060039340963044,4.792016545951583
2174,2012-04-26,0,4.493434571543901,2.7342582071973993,4.2035516108034585
2176,2012-04-26,0.02174064546087133,4.616501856993807,1.3427750411343027,4.2705385417740445
1749,2012-04-27,0.61351298370987,2.621042789098283,1.525443550291584,3.0638094690293656
2160,2012-04-27,0.29769504261769125,4.603957442440276,2.3435553880144084,2.9489866741284345
2161,2012-04-27,0.40191886251649606,4.350587780802982,2.147520915711823,2.752014254158894
2164,2012-04-27,0.16528496546771926,4.260083601001554,2.1321312932797696,2.835304772046811
2167,2012-04-27,0.4026869568221194,4.545803081321253,2.286418333182553,2.960260563160773
2174,2012-04-27,1.2884303950462763,3.269055348342306,1.7483153170130095,2.995705008548839
2176,2012-04-27,0.16530400690219343,4.2601506397762705,2.1321815821960968,2.8353425379766577
1749,2012-04-28,12.593401386770624,6.432177881188181,4.293047766234224,6.04845275516783
2160,2012-04-28,10.855744699242443,8.034367440265157,5.812129500048911,8.077095408375783
2161,2012-04-28,9.879265562697618,7.665710546695777,5.454671829532515,7.662990393106384
2164,2012-04-28,10.373157993430162,7.998010483785549,5.568168550277051,7.621281519172044
2167,2012-04-28,11.103587583018822,7.983261097603986,5.8053804545698995,8.014999438148777
2174,2012-04-28,13.46157788167741,6.664847306533943,4.705016699358225,6.470681553642919
2176,2012-04-28,10.373505026455376,7.9980374843469235,5.568338797094668,7.621596278145887
1749,2012-04-29,0,4.183247720118118,4.453403018627455,5.361090302760886
2160,2012-04-29,0,5.74682635157842,4.999504415214801,6.279642322115649
2161,2012-04-29,0,6.15752268835422,4.7101226889196255,6.552414042146097
2164,2012-04-29,0,5.879400569533175,4.445253633119421,6.27892002911949
2167,2012-04-29,0,6.4715887646671035,4.996467727771005,6.883415510696125
2174,2012-04-29,0,4.778368562249625,4.635690558461135,5.627973628109032
2176,2012-04-29,0,5.879336231867512,4.4452894002149606,6.278864083133271
1749,2012-04-30,4.74325971979842,6.88911499690397,4.303746186601245,5.156237590631861
2160,2012-04-30,6.093446416542948,6.929571557889346,4.6561384957524865,5.582901749478651
2161,2012-04-30,1.9038772595730051,7.458474767336895,5.247939458975509,6.5327479393009185
2164,2012-04-30,1.174357731974582,7.586021477789302,5.302169259720699,6.493795938307073
2167,2012-04-30,5.681574492745164,6.955735602711684,4.4791493327037415,5.3251919306862305
2174,2012-04-30,5.980059905956224,6.94050443201985,4.696646369249038,5.62666124811949
2176,2012-04-30,2.8575418040215563,7.47067218996051,5.570076280077501,6.546105159040167
1749,2012-05-01,1.9627127120861236,6.072836450367163,3.932302727627018,4.269367380574067
2160,2012-05-01,2.3199833134534553,6.263180466160179,4.334311583592864,5.076594173803869
2161,2012-05-01,1.3675099559861748,7.32912491943182,5.249019963588978,7.06303437938891
2164,2012-05-01,1.4691741049053797,7.625328145337221,5.2254784721299075,7.040725752702315
2167,2012-05-01,2.2626940547204533,6.2152865241254744,4.097862160415559,4.531613141436878
2174,2012-05-01,2.3472780329087786,6.298338658766795,4.413051346322675,5.218854687932321
2176,2012-05-01,2.006521825955548,7.207168619098525,5.552070748241647,6.8877419600499366
1749,2012-05-02,3.4816514485275736,3.797757016994865,3.6095383211846865,4.641952398482545
2160,2012-05-02,4.194319537093438,4.475079645663982,3.9736129728530614,4.876207208852406
2161,2012-05-02,5.073178597377,6.00399005824039,4.722747673626316,5.562078881646528
2164,2012-05-02,4.992144871461687,6.016250394740041,5.052465669931962,5.885758537574077
2167,2012-05-02,3.897389537024643,4.04101686672692,3.781718310635938,4.813762464181082
2174,2012-05-02,4.302461554240188,4.581643282151674,4.039571105493906,4.917367050182747
2176,2012-05-02,5.943729085694066,6.04844699297945,5.065339506894645,5.771713367290658
1749,2012-05-03,0,-0.020383050833743255,-6.947549255874264,-0.1063307974038139
2160,2012-05-03,0,1.8412074150920148,-2.487176111646079,1.703169809976771
2161,2012-05-03,0,-0.4522469845656474,-10.513258328667575,-0.55451072335768
2164,2012-05-03,0,-0.3235339470335248,-9.520762423861981,-0.40525820551818015
2167,2012-05-03,0,-6.821046773510261,-24.618994665029447,-8.24521684924548
2174,2012-05-03,0,-0.011475624152183173,-4.411209912698155,0.19363121008478856
2176,2012-05-03,0,1.1923034602833127,-12.416380897132342,0.41169302440232514
1749,2012-05-04,1.819265448930718,-1.2769337286298423,-2.4741659663527003,-0.7313433433715204
2160,2012-05-04,0,-0.6732867762253818,-3.324239832060755,-0.9045255816402573
2161,2012-05-04,4.651861637446622,-0.5379111466816084,-1.453550546323811,-0.04308495918957078
2164,2012-05-04,4.6535086086555255,-0.5372034129968029,-1.452778679965263,-0.04241401965816749
2167,2012-05-04,1.1960813135456034,-0.7604623339515229,-1.9522141962575574,-0.26545670647476527
2174,2012-05-04,9.97818207952146,-0.9962483892827549,-1.9854303751742464,-0.5082892381822717
2176,2012-05-04,3.777766133376285,-0.0671357192910591,-0.9145661257319375,0.4084409283507284
1749,2012-05-05,6.397598882387227,-0.46214253668915717,-1.6523394896941568,-0.32956006432090135
2160,2012-05-05,0.618347846601276,-0.8925620485851482,-1.5439375632120118,-0.800803127349468
2161,2012-05-05,12.584747917823082,0.33836919851808034,-0.36485685860714057,0.35832777161914464
2164,2012-05-05,12.58381732605195,0.3371310407551391,-0.36754639932513555,0.35720345811074594
2167,2012-05-05,13.985621746096188,0.30306523807877284,-0.35866574056944955,0.28786512087862093
2174,2012-05-05,6.528765179206836,-0.4389211942500424,-1.6031345845637475,-0.301510547324483
2176,2012-05-05,14.363269596098212,0.5078972659887313,0.04557496012893125,0.5048810579545489
1749,2012-05-06,6.372019874336799,-0.38617439805631193,-0.6536934549643547,0.01660096825975188
2160,2012-05-06,4.58589857044084,0.02127510344109851,-2.078010800234779,0.07681908925491143
2161,2012-05-06,5.036144187423415,0.39713565112805327,-8.725080495873215,0.6457376653865481
2164,2012-05-06,5.030916243871848,0.3962129095846194,-8.744701206639661,0.6446445748965743
2167,2012-05-06,2.7039883832093907,0.4476966480953024,-11.13753543544027,0.6376812051489082
2174,2012-05-06,6.285132828027293,-0.3654998385120507,-0.6264938369782271,0.034035988707785236
2176,2012-05-06,3.564124050075719,0.6100591491240834,-8.943858087791511,0.8513473963971592
1749,2012-05-07,1.5152025246236682,-0.6676143307973348,-14.282587226142141,-0.6562907787951531
2160,2012-05-07,0.00685465817373897,-1.2726766565931484,-3.542454256606675,-1.2987222556910751
2161,2012-05-07,1.6746743304967502,0.2555340414832017,-14.977430326639535,0.3238318618554672
2164,2012-05-07,1.6496856001057063,0.540347690405838,-12.65866629893469,0.6360637055994403
2167,2012-05-07,0.3348752900198654,0.3320835091779486,-14.845454897451475,0.4345743818200276
2174,2012-05-07,1.3987248743203182,-0.6342253965106579,-14.22020570591991,-0.610197307211024
2176,2012-05-07,1.4730815375106872,0.43054958326672477,-14.24623345653356,0.5205464634577766
1749,2012-05-08,0.7094723069635723,-0.7152676603029136,-7.068017132707951,-0.35364567257011004
2160,2012-05-08,0,-2.956685501223035,-13.062053083463184,-3.0581798468478496
2161,2012-05-08,4.533131993621672,0.48902285385287314,-9.594601555896645,0.5735705384150265
2164,2012-05-08,5.346766114167503,0.5384977512177898,-9.701499691971549,0.650726053972619
2167,2012-05-08,4.251913092583697,0.28603423191316324,-10.413889025331741,0.4723371950231581
2174,2012-05-08,0.7173477537322859,-0.6944749637562495,-7.028315039065205,-0.33811507392300655
2176,2012-05-08,4.939586986836162,0.57313373240072,-10.440961811081763,0.6589720054200257
1749,2012-05-09,0.6316987101924574,-0.6411008963660834,-8.646813904532053,-0.4980622235705141
2160,2012-05-09,0,-2.5376752698361997,-17.343595657861215,-2.558074170989073
2161,2012-05-09,3.4812938570882412,0.12263108920029708,-3.329315706565012,0.19121789233656727
