1749,17762,17763,17766,17769,17777,17778,17780,17812,17813,17814,2160,2161,2164,2167,2174,2176,2820,2825,2826,2827,2830,2832,2838,2839,LM17M,LM39F,RP01F,RP08F,RP15F,RP17F,RP19F,RP20F,RP22F,RP23F
0.5685083333333333,0.505975,0.5121416666666667,0.5756833333333333,0.4694,0.9355416666666667,0.8434416666666666,0.42295,0.29179166666666667,0.8266166666666667,0.59325,0.502425,0.5551166666666667,0.426175,0.25453333333333333,0.4536,0.475625,0.18445833333333334,0.777775,0.07249166666666666,0.531675,0.38354166666666667,0.33258333333333334,0.480575,0.6121083333333334,0.490525,0.9745416666666666,0.6469583333333333,0.3533,0.39731666666666665,0.6716833333333333,0.462375,0.5734,0.83335,0.508825
0.5488666666666666,0.26458333333333334,0.4080916666666667,0.5886916666666666,0.5898666666666667,0.9067666666666667,0.9192583333333333,0.2512333333333333,0.532825,0.624625,0.96075,0.5030166666666667,0.5177416666666667,0.5692083333333333,0.35128333333333334,0.3448833333333333,0.6634666666666666,0.6884333333333333,0.42013333333333336,4.0833333333333336e-4,0.7945,0.48320833333333335,0.17524166666666666,0.501375,0.42933333333333334,0.4464666666666667,0.9876083333333333,0.8485333333333334,0.2927666666666667,0.371575,0.8781416666666667,0.8187666666666666,0.9847916666666666,0.9901083333333334,0.954775
0.5489,0.06999166666666666,0.6080083333333334,0.587,0.69475,0.95585,0.876575,0.409,0.8814333333333333,0.7186333333333333,0.86705,0.5470666666666667,0.5573583333333333,0.3285416666666667,0.024441666666666667,0.37515,0.282675,0.6660666666666667,0.824925,0.21946666666666667,0.43845833333333334,0.6033666666666667,0.13178333333333334,0.12791666666666668,0.524525,0.48520833333333335,0.873,0.8421333333333333,0.6099083333333334,0.904825,0.9839333333333333,0.7652583333333334,0.6233,1,0.4764
0.5804416666666666,0.5298083333333333,0.853975,0.6383916666666667,0.9994833333333333,0.98995,0.6955833333333333,0.733225,0.6861166666666667,0.681325,0.8415666666666667,0.53305,0.6251,0.41738333333333333,0,0.36013333333333336,0.6532,0.07495833333333334,0.8307333333333333,0.49323333333333336,0.09528333333333333,0.6531833333333333,0.8021916666666666,0.3727083333333333,0.5483916666666667,0.4850333333333333,0.9979583333333333,0.7293083333333333,0.9961083333333334,0.9999833333333333,0.8023333333333333,0.8226083333333334,0.6136416666666666,0.99875,0.5978166666666667
0.6087,0.9768666666666667,0.7181833333333333,0.6773166666666667,0.9561083333333333,0.88675,0.77435,0.72265,0.4751916666666667,0.7019666666666666,0.910275,0.5200083333333333,0.61725,0.39829166666666665,0.012616666666666667,0.3137666666666667,0.9277833333333333,0.4092166666666667,0.5127333333333334,0.06579166666666666,0.552475,0.791525,0.8905333333333333,0.6005416666666666,0.7062916666666667,0.5103916666666667,0.318425,0.72525,0.7200583333333334,0.918475,0.5442916666666666,0.7924666666666667,0.18073333333333333,0.9617,0.6224416666666667
0.618525,0.9021416666666666,0.6929166666666666,0.6748166666666666,0.9023833333333333,0.8028583333333333,0.9305583333333334,0.71525,0.053608333333333334,0.7734083333333334,0.7035333333333333,0.6168416666666666,0.5687083333333334,0.549175,0.22990833333333333,0.32375,0.8449833333333333,0.20346666666666666,0.3407833333333333,0.023966666666666667,0.699,0.151625,0.6132833333333333,0.5391666666666667,0.4019333333333333,0.5502416666666666,0.39515833333333333,0.7131333333333333,0.47675,0.7205,0.5136,0.9999916666666666,0.0011166666666666666,0.885875,0.6493416666666667
0.6487333333333334,0.8876333333333334,0.538925,0.5867666666666667,0.7249083333333334,0.566575,0.8526333333333334,0.678225,0.311875,0.992175,0.5505083333333334,0.6248583333333333,0.5460666666666667,0.7909083333333333,0.682675,0.50955,0.9521583333333333,0.2587583333333333,0.3615333333333333,0.12504166666666666,0.3832833333333333,0.34589166666666665,0.298125,0.3809666666666667,0.404,0.9225416666666667,0.9247416666666667,0.7814666666666666,0.5053416666666667,0.6379916666666666,0.3882083333333333,0.11648333333333333,0.42720833333333336,0.6851083333333333,0.5066
0.6528583333333333,0.95735,0.6540333333333334,0.5312083333333333,0.4573,0.41399166666666665,0.8677666666666667,0.6259916666666666,0.6624916666666667,0.831475,0.48146666666666665,0.8284333333333334,0.5183666666666666,0.6616833333333333,0.5410083333333333,0.47146666666666665,0.8018083333333333,0.1617,0.3420416666666667,0.4413916666666667,0.1492,0.603175,0.22853333333333334,0.562525,0.35505,0.84565,0.42489166666666667,0.9019333333333334,0.439925,0.6332583333333334,0.6090333333333333,0.31449166666666667,0.9999416666666666,0.6769916666666667,0.6136083333333333
0.7595333333333333,0.8697666666666667,0.6371666666666667,0.64755,0.6761333333333334,0.6268,0.97275,0.569025,0.8977666666666667,0.710975,0.7622583333333334,0.6237166666666667,0.4169,0.6366416666666667,0.384225,0.3655,0.8275333333333333,0.939825,0.9992333333333333,0.42915,0.3192333333333333,0.5746,0.530175,0.6398,0.416025,0.5911583333333333,0.4029,0.7390416666666667,0.21556666666666666,0.6071666666666666,0.6946333333333333,0.232425,0.8819416666666666,0.6202583333333334,0.68545
0.7749166666666667,0.887825,0.7484916666666667,0.7748583333333333,0.96365,0.9190166666666667,0.8663583333333333,0.5380833333333334,0.8706583333333333,0.6069416666666667,0.6277916666666666,0.6061333333333333,0.04555833333333333,0.9490916666666667,0.7256916666666666,0.36688333333333334,0.9672166666666666,0.621725,0.7408333333333333,0.33429166666666665,0.5032666666666666,0.6468916666666666,0.4409166666666667,0.5408416666666667,0.4305083333333333,0.42973333333333336,0.6428166666666667,0.70235,0.4005416666666667,0.551275,0.748575,0.030141666666666667,0.8006166666666666,0.5855083333333333,0.9694666666666667
