1749,17762,17763,17766,17769,17777,17778,17780,17812,17813,17814,2160,2161,2164,2167,2174,2176,2820,2825,2826,2827,2830,2832,2838,2839,LM17M,LM39F,RP01F,RP08F,RP15F,RP17F,RP19F,RP20F,RP22F,RP23F
0.6000666666666666,0.7454833333333334,0.556875,0.6453333333333333,0.65675,0.40886666666666666,0.676625,0.7976833333333333,0.219525,0.6948833333333333,0.801775,0.590175,0.5692333333333334,0.52715,0.47123333333333334,0.47115833333333335,0.49005,0.3299166666666667,0.4786416666666667,0.6248333333333334,0.5828166666666666,0.5993333333333334,0.5152083333333334,0.6127666666666667,0.9999583333333333,0.5815833333333333,0.020083333333333335,0.6176833333333334,0.5058916666666666,0.6684833333333333,0.6684666666666667,0.5393083333333333,0.8188,0.8913333333333333,0.36896666666666667
0.573975,0.7830583333333333,0.3615583333333333,0.49519166666666664,0.6700916666666666,0.5861333333333333,0.6883083333333333,0.7155666666666667,0.20916666666666667,0.71045,0.8117,0.7696333333333333,0.5409583333333333,0.49914166666666665,0.25405,0.43959166666666666,0.47626666666666667,0.31590833333333335,0.47805,0.6232583333333334,0.5628416666666667,0.6056333333333334,0.47439166666666666,0.6130166666666667,0.999975,0.5670333333333333,0.03750833333333333,0.6188333333333333,0.5047166666666667,0.6638083333333333,0.6991583333333333,0.5428083333333333,0.8314166666666667,0.9213416666666666,0.38975
0.55975,0.781375,0.333775,0.446425,0.7890666666666667,0.4368916666666667,0.71655,0.6267333333333334,0.2008,0.7244,0.938175,0.9300666666666667,0.5890666666666666,0.495175,0.233375,0.4330833333333333,0.47504166666666664,0.289025,0.47785,0.6237083333333333,0.4244833333333333,0.6059083333333334,0.4930333333333333,0.6136083333333333,1,0.5975916666666666,0.18049166666666666,0.6200333333333333,0.4922,0.6425833333333333,0.7157416666666667,0.5296333333333333,0.8407416666666667,0.9329916666666667,0.40496666666666664
0.5695416666666666,0.793575,0.31740833333333335,0.42455,0.9317666666666666,0.6424583333333334,0.66535,0.5229833333333334,0.20715833333333333,0.74215,0.7071083333333333,0.8278416666666667,0.6229083333333333,0.5065916666666667,0.178425,0.4421,0.48404166666666665,0.2338,0.47758333333333336,0.6222583333333334,0.37198333333333333,0.60485,0.6321833333333333,0.6154583333333333,1,0.6194166666666666,0.08348333333333334,0.6226166666666667,0.48454166666666665,0.6522583333333334,0.7469666666666667,0.5312583333333334,0.8489166666666667,0.9267416666666667,0.41886666666666666
0.601025,0.79015,0.2598666666666667,0.568675,0.8697916666666666,0.535175,0.39008333333333334,0.4795833333333333,0.19394166666666668,0.738625,0.7368666666666667,0.5860416666666667,0.617625,0.52285,0.3013166666666667,0.45208333333333334,0.49875,0.20336666666666667,0.477325,0.6206916666666666,0.392375,0.6077583333333333,0.6973583333333333,0.616675,1,0.6405083333333333,0.21271666666666667,0.625675,0.41473333333333334,0.6173,0.749675,0.5131083333333334,0.83785,0.9223416666666666,0.3107416666666667
0.6004166666666667,0.8463916666666667,0.30335833333333334,0.6869083333333333,0.7769083333333333,0.46899166666666664,0.4623833333333333,0.49611666666666665,0.186125,0.7594333333333333,0.6735666666666666,0.4383166666666667,0.57155,0.5309583333333333,0.3186833333333333,0.460375,0.49993333333333334,0.17275,0.4774,0.6206666666666667,0.29756666666666665,0.6213166666666666,0.581525,0.617275,1,0.6516,0.15704166666666666,0.6273166666666666,0.434875,0.5615083333333334,0.8037416666666667,0.5364416666666667,0.8296333333333333,0.9147583333333333,0.30430833333333335
0.6112333333333333,0.8043583333333333,0.40731666666666666,0.5117833333333334,0.6972833333333334,0.313025,0.7440916666666667,0.6690166666666667,0.2713333333333333,0.774075,0.5132333333333333,0.6604416666666667,0.5335166666666666,0.5370583333333333,0.40575,0.43204166666666666,0.49853333333333333,0.15060833333333334,0.4778833333333333,0.6215333333333334,0.28815833333333335,0.6327833333333334,0.48313333333333336,0.615625,1,0.6492083333333334,0.14944166666666667,0.629825,0.5082833333333333,0.5056083333333333,0.853075,0.469575,0.8279916666666667,0.91835,0.3544583333333333
0.5891833333333333,0.7900666666666667,0.365925,0.12260833333333333,0.7356083333333333,0.451075,0.8712666666666666,0.6334083333333334,0.7970916666666666,0.755925,0.470825,0.5980416666666667,0.49009166666666665,0.5465833333333333,0.555575,0.4199333333333333,0.5010833333333333,0.12936666666666666,0.4793,0.6221416666666667,0.29455,0.654175,0.41691666666666666,0.6156916666666666,1,0.691,0.4165083333333333,0.6483333333333333,0.5371083333333333,0.46429166666666666,0.88845833333333335,0.4765583333333333,0.835125,0.9207666666666666,0.43525
0.5689916666666667,0.7534416666666667,0.4040666666666667,0.4122166666666667,0.6809,0.34239166666666665,0.8013166666666667,0.6063666666666667,0.42615,0.7536083333333333,0.3879166666666667,0.6432666666666667,0.44709166666666667,0.5577416666666667,0.7581416666666667,0.407475,0.503975,0.11251666666666667,0.481,0.6229833333333333,0.3105833333333333,0.654075,0.5146083333333333,0.616375,1,0.7105083333333333,0.42355,0.6563833333333333,0.5574083333333333,0.4181,0.91075,0.4326583333333333,0.8285,0.900075,0.443
0.572775,0.6619916666666666,0.13228333333333334,0.26635,0.5667583333333334,0.27468333333333333,0.352775,0.25349166666666667,0.18291666666666667,0.7356166666666667,0.237675,0.48856666666666665,0.42141666666666666,0.5684,0.7438,0.40318333333333334,0.5090333333333333,0.108075,0.48386666666666667,0.6229166666666667,0.3345,0.6627916666666667,0.4865833333333333,0.6147666666666667,1,0.7112,0.41839166666666666,0.6688083333333333,0.5333,0.43256666666666665,0.9210916666666666,0.40670833333333334,0.8222416666666666,0.85635,0.38180833333333336
0.5647083333333334,0.398075,0.5570666666666667,0.195125,0.5133083333333334,0.15209166666666665,0.553775,0.4119583333333333,0.14201666666666668,0.727,0.1008,0.40555,0.465675,0.58365,0.7405166666666667,0.40596666666666664,0.51965,0.100925,0.48423333333333335,0.6245916666666667,0.3255166666666667,0.6817166666666666,0.393125,0.6116916666666666,1,0.6929083333333333,0.6903833333333333,0.6737666666666666,0.5144,0.45976666666666666,0.9326833333333333,0.42235833333333334,0.80625,0.8183666666666667,0.43044166666666667
0.55875,0.3340416666666667,0.5287083333333333,0.18965833333333335,0.656975,0.27825833333333333,0.16393333333333332,0.5637416666666667,0.114275,0.711625,0.183125,0.391925,0.4738583333333333,0.5878333333333333,0.7612166666666667,0.40873333333333334,0.5214583333333334,0.09705833333333333,0.48468333333333335,0.6281416666666667,0.35691666666666666,0.6793583333333333,0.3670583333333333,0.6104833333333334,1,0.6662666666666667,0.8874583333333333,0.6701,0.4599083333333333,0.47615833333333335,0.93655,0.431325,0.7983416666666666,0.8026333333333333,0.47833333333333333
0.5543333333333333,0.32631666666666664,0.5415833333333333,0.18374166666666666,0.4557333333333333,0.15641666666666668,0.2996,0.464875,0.10855,0.6942916666666666,0.12233333333333334,0.45460833333333334,0.46510833333333335,0.5951666666666666,0.9566333333333333,0.40210833333333335,0.5254166666666666,0.09501666666666667,0.48455,0.6255333333333334,0.36106666666666665,0.6765666666666666,0.3400166666666667,0.61055,0.9999916666666666,0.6504666666666666,0.9458916666666667,0.66125,0.4650666666666667,0.5036416666666667,0.9265583333333334,0.3912083333333333,0.7936333333333333,0.7908916666666667,0.3308583333333333
0.5573916666666666,0.25519166666666665,0.253475,0.21153333333333332,0.5327833333333334,0.300725,0.7161916666666667,0.19985,0.09638333333333333,0.7132833333333334,0.13485833333333333,0.26845833333333335,0.4474166666666667,0.6012083333333333,0.9720833333333333,0.3983333333333333,0.5259916666666666,0.090675,0.48346666666666666,0.6223083333333334,0.37893333333333334,0.6711583333333333,0.3102916666666667,0.6088916666666667,0.9999833333333333,0.6542333333333333,0.968225,0.6518416666666667,0.510475,0.55645,0.9021833333333333,0.333125,0.78915,0.7502416666666667,0.21260833333333334
